"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m2)","PAR (mumol/m^2/s)","max. PAR (mumol/m^2/s)","Tlog (degC)","CO2 (ppm)"
02.04.2018 14:50:00,  982.57,   11.37,  285.96,   -0.05,   45.18,   13.47,    6.09,    7.38,    3.86,    6.19, 1200.18,    2.42,    7.29,  198.30,    0.00,    0.00,  502.01,  978.18, 1173.94,   23.02,  413.00
02.04.2018 15:00:00,  982.52,   10.85,  285.45,   -0.25,   46.09,   13.01,    6.00,    7.02,    3.81,    6.10, 1202.36,    4.24,    8.01,  190.80,    0.00,    0.00,  450.91,  887.26, 1063.51,   23.31,  412.50
02.04.2018 15:10:00,  982.39,   10.93,  285.54,   -0.17,   46.10,   13.08,    6.03,    7.05,    3.83,    6.14, 1201.84,    3.88,    5.93,  190.40,    0.00,    0.00,  446.08,  867.95, 1070.85,   23.55,  412.40
02.04.2018 15:20:00,  982.30,   10.97,  285.58,   -0.06,   46.37,   13.12,    6.08,    7.03,    3.86,    6.19, 1201.54,    4.28,    7.61,  198.90,    0.00,    0.00,  457.55,  888.80, 1001.35,   23.67,  412.30
02.04.2018 15:30:00,  982.08,   11.15,  285.78,    0.11,   46.39,   13.28,    6.16,    7.12,    3.91,    6.27, 1200.48,    3.35,    5.29,  176.90,    0.00,    0.00,  475.25,  922.59,  979.15,   23.71,  412.60
02.04.2018 15:40:00,  981.84,   11.28,  285.93,    0.18,   46.21,   13.39,    6.19,    7.20,    3.93,    6.30, 1199.62,    4.27,    6.61,  179.90,    0.00,    0.00,  469.62,  912.16,  938.03,   23.71,  412.20
02.04.2018 15:50:00,  981.63,   11.47,  286.14,    0.35,   46.19,   13.56,    6.26,    7.30,    3.98,    6.38, 1198.53,    3.48,    5.89,  183.80,    0.00,    0.00,  432.19,  837.06,  884.36,   23.71,  412.20
02.04.2018 16:00:00,  981.51,   11.48,  286.16,    0.26,   45.89,   13.57,    6.23,    7.34,    3.96,    6.34, 1198.35,    4.74,    7.65,  190.50,    0.00,    0.00,  391.95,  758.88,  819.50,   23.74,  412.00
02.04.2018 16:10:00,  981.51,   11.50,  286.18,    0.47,   46.53,   13.59,    6.32,    7.27,    4.02,    6.44, 1198.23,    2.95,    4.36,  202.10,    0.00,    0.00,  331.59,  649.61,  698.65,   23.78,  411.70
02.04.2018 16:20:00,  981.45,   11.54,  286.23,    0.53,   46.60,   13.62,    6.35,    7.27,    4.03,    6.47, 1197.97,    4.13,    5.93,  181.80,    0.00,    0.00,  271.23,  524.32,  583.01,   23.81,  411.80
02.04.2018 16:30:00,  981.37,   11.44,  286.13,    0.54,   46.94,   13.53,    6.35,    7.18,    4.04,    6.47, 1198.29,    4.47,    5.93,  182.90,    0.00,    0.00,  230.99,  447.49,  479.92,   23.81,  411.40
02.04.2018 16:40:00,  981.25,   11.49,  286.20,    0.71,   47.38,   13.58,    6.43,    7.14,    4.09,    6.56, 1197.90,    3.32,    5.53,  179.10,    0.00,    0.00,  238.03,  459.65,  495.17,   23.76,  411.10
02.04.2018 16:50:00,  981.15,   11.58,  286.29,    0.80,   47.40,   13.66,    6.47,    7.18,    4.11,    6.60, 1197.38,    3.91,    5.29,  188.70,    0.00,    0.00,  171.63,  340.54,  392.28,   23.64,  411.20
02.04.2018 17:00:00,  981.14,   11.48,  286.19,    0.94,   48.20,   13.57,    6.54,    7.03,    4.16,    6.67, 1197.76,    3.99,    6.33,  186.20,    0.00,    0.00,  127.97,  265.25,  326.83,   23.51,  411.00
02.04.2018 17:10:00,  981.11,   11.46,  286.18,    1.12,   48.88,   13.55,    6.62,    6.93,    4.21,    6.75, 1197.77,    3.70,    6.65,  204.10,    0.00,    0.00,  144.27,  289.19,  354.44,   23.34,  411.20
02.04.2018 17:20:00,  981.02,   11.46,  286.18,    1.17,   49.06,   13.55,    6.65,    6.90,    4.23,    6.78, 1197.64,    3.41,    4.85,  185.60,    0.00,    0.00,  113.88,  229.15,  281.27,   23.13,  410.80
02.04.2018 17:30:00,  980.94,   11.41,  286.14,    1.23,   49.44,   13.51,    6.68,    6.83,    4.25,    6.81, 1197.74,    3.87,    5.77,  202.00,    0.00,    0.00,   78.07,  162.55,  183.78,   22.91,  410.80
02.04.2018 17:40:00,  980.78,   11.37,  286.11,    1.35,   50.01,   13.47,    6.74,    6.73,    4.28,    6.87, 1197.69,    3.06,    5.21,  193.10,    0.00,    0.00,   64.79,  134.17,  143.05,   22.68,  411.30
02.04.2018 17:50:00,  980.68,   11.30,  286.05,    1.37,   50.31,   13.41,    6.75,    6.66,    4.29,    6.88, 1197.86,    2.95,    4.18,  191.00,    0.00,    0.00,   54.33,  113.13,  123.94,   22.43,  411.60
02.04.2018 18:00:00,  980.65,   11.17,  285.92,    1.43,   50.97,   13.29,    6.78,    6.52,    4.31,    6.91, 1198.35,    2.35,    3.12,  190.90,    0.00,    0.00,   44.06,   92.28,  102.32,   22.19,  412.50
02.04.2018 18:10:00,  980.61,   11.05,  285.81,    1.44,   51.42,   13.19,    6.78,    6.41,    4.31,    6.91, 1198.81,    2.24,    3.08,  186.20,    0.00,    0.00,   33.80,   70.85,   82.05,   21.98,  412.30
02.04.2018 18:20:00,  980.50,   10.90,  285.66,    1.48,   52.07,   13.06,    6.80,    6.26,    4.32,    6.93, 1199.30,    2.46,    3.88,  188.60,    0.00,    0.00,   24.14,   50.39,   59.07,   21.77,  412.90
02.04.2018 18:30:00,  980.48,   10.70,  285.46,    1.46,   52.71,   12.88,    6.79,    6.09,    4.32,    6.93, 1200.12,    2.61,    3.40,  188.30,    0.00,    0.00,   14.69,   31.85,   41.31,   21.59,  413.20
02.04.2018 18:40:00,  980.40,   10.66,  285.43,    1.38,   52.53,   12.85,    6.75,    6.10,    4.29,    6.88, 1200.21,    2.42,    3.52,  191.30,    0.00,    0.00,    5.23,   15.83,   22.20,   21.41,  412.90
02.04.2018 18:50:00,  980.32,   10.61,  285.39,    1.29,   52.37,   12.81,    6.71,    6.10,    4.27,    6.84, 1200.34,    2.80,    3.48,  203.40,    0.00,    0.00,    0.40,    6.56,   10.23,   21.24,  412.40
02.04.2018 19:00:00,  980.33,   10.57,  285.35,    1.15,   51.97,   12.77,    6.64,    6.13,    4.22,    6.77, 1200.56,    3.16,    3.92,  209.60,    0.00,    0.00,    0.00,    2.51,    4.05,   21.07,  411.60
02.04.2018 19:10:00,  980.31,   10.57,  285.35,    1.13,   51.90,   12.77,    6.63,    6.14,    4.22,    6.76, 1200.54,    2.93,    3.56,  207.20,    0.00,    0.00,    0.00,    0.00,    1.35,   20.90,  411.50
02.04.2018 19:20:00,  980.25,   10.48,  285.26,    1.13,   52.23,   12.70,    6.63,    6.06,    4.22,    6.76, 1200.84,    2.95,    3.58,  204.20,    0.00,    0.00,    0.00,    0.00,    0.00,   20.72,  411.70
02.04.2018 19:30:00,  980.13,   10.23,  285.02,    1.16,   53.23,   12.48,    6.65,    5.84,    4.23,    6.78, 1201.75,    2.70,    3.44,  206.70,    0.00,    0.00,    0.00,    0.00,    0.00,   20.55,  412.30
02.04.2018 19:40:00,  980.10,   10.15,  284.94,    1.11,   53.33,   12.42,    6.62,    5.80,    4.21,    6.76, 1202.06,    2.14,    2.76,  203.60,    0.00,    0.00,    0.00,    0.00,    0.00,   20.38,  412.30
02.04.2018 19:50:00,  980.05,   10.03,  284.83,    1.12,   53.79,   12.32,    6.63,    5.69,    4.22,    6.76, 1202.51,    1.47,    2.48,  198.70,    0.00,    0.00,    0.00,    0.00,    0.00,   20.22,  412.70
02.04.2018 20:00:00,  980.06,    9.57,  284.36,    1.39,   56.56,   11.94,    6.76,    5.19,    4.30,    6.89, 1204.42,    1.06,    1.84,  176.30,    0.00,    0.00,    0.00,    0.00,    0.00,   20.08,  416.50
02.04.2018 20:10:00,  980.02,    9.30,  284.10,    1.51,   58.10,   11.73,    6.81,    4.91,    4.34,    6.95, 1205.49,    1.43,    2.20,  176.20,    0.00,    0.00,    0.00,    0.00,    0.00,   19.97,  417.30
02.04.2018 20:20:00,  980.03,    8.90,  283.69,    1.60,   60.08,   11.42,    6.86,    4.56,    4.36,    7.00, 1207.19,    1.63,    2.92,  204.80,    0.00,    0.00,    0.00,    0.00,    0.00,   19.89,  418.90
02.04.2018 20:30:00,  979.94,    8.71,  283.51,    1.60,   60.88,   11.27,    6.86,    4.41,    4.37,    7.00, 1207.89,    1.72,    2.56,  200.80,    0.00,    0.00,    0.00,    0.00,    0.00,   19.83,  419.00
02.04.2018 20:40:00,  979.88,    8.62,  283.42,    1.64,   61.40,   11.20,    6.88,    4.32,    4.38,    7.02, 1208.20,    1.95,    2.60,  200.00,    0.00,    0.00,    0.00,    0.00,    0.00,   19.76,  419.40
02.04.2018 20:50:00,  979.79,    8.75,  283.56,    1.59,   60.63,   11.30,    6.85,    4.45,    4.36,    6.99, 1207.54,    1.42,    2.40,  183.40,    0.00,    0.00,    0.00,    0.00,    0.00,   19.68,  418.50
02.04.2018 21:00:00,  979.76,    8.72,  283.53,    1.58,   60.75,   11.28,    6.85,    4.43,    4.36,    6.99, 1207.63,    1.98,    2.88,  201.00,    0.00,    0.00,    0.00,    0.00,    0.00,   19.60,  418.50
02.04.2018 21:10:00,  979.69,    8.74,  283.56,    1.55,   60.51,   11.29,    6.83,    4.46,    4.35,    6.97, 1207.47,    2.59,    3.56,  199.10,    0.00,   10.00,    0.00,    0.00,    0.00,   19.54,  418.20
02.04.2018 21:20:00,  979.62,    8.92,  283.75,    1.56,   59.83,   11.43,    6.84,    4.59,    4.35,    6.98, 1206.61,    2.27,    2.92,  197.60,    0.00,  350.00,    0.00,    0.00,    0.00,   19.57,  417.30
02.04.2018 21:30:00,  979.55,    8.64,  283.47,    1.81,   62.07,   11.22,    6.96,    4.25,    4.43,    7.11, 1207.66,    2.18,    2.84,  193.40,    0.00,    0.00,    0.00,    0.00,    0.00,   19.45,  420.60
02.04.2018 21:40:00,  979.41,    8.40,  283.24,    1.97,   63.84,   11.03,    7.04,    3.99,    4.49,    7.19, 1208.48,    2.22,    2.84,  190.50,    0.00,    0.00,    0.00,    0.00,    0.00,   19.33,  422.70
02.04.2018 21:50:00,  979.32,    8.33,  283.18,    1.97,   64.14,   10.98,    7.04,    3.94,    4.49,    7.19, 1208.67,    2.85,    3.62,  192.50,    0.00,    0.00,    0.00,    0.00,    0.00,   19.21,  422.40
02.04.2018 22:00:00,  979.27,    8.26,  283.11,    2.03,   64.71,   10.93,    7.07,    3.86,    4.50,    7.22, 1208.90,    2.49,    3.16,  196.10,    0.00,    0.00,    0.00,    0.00,    0.00,   19.08,  422.20
02.04.2018 22:10:00,  979.15,    8.32,  283.18,    2.07,   64.65,   10.97,    7.10,    3.88,    4.52,    7.25, 1208.48,    2.74,    3.44,  196.30,    0.00,    0.00,    0.00,    0.00,    0.00,   18.95,  421.00
02.04.2018 22:20:00,  979.02,    8.27,  283.14,    2.24,   65.66,   10.94,    7.18,    3.76,    4.58,    7.34, 1208.49,    2.82,    3.72,  195.20,    0.00,  450.00,    0.00,    0.00,    0.00,   18.88,  420.90
02.04.2018 22:30:00,  978.92,    8.18,  283.06,    2.40,   66.83,   10.87,    7.26,    3.61,    4.63,    7.42, 1208.72,    2.43,    2.92,  198.70,    0.00,  490.00,    0.00,    0.00,    0.00,   18.87,  421.10
02.04.2018 22:40:00,  978.81,    8.20,  283.09,    2.38,   66.62,   10.89,    7.25,    3.63,    4.62,    7.41, 1208.50,    2.19,    2.92,  194.80,    0.00,  110.00,    0.00,    0.00,    0.00,   18.71,  420.80
02.04.2018 22:50:00,  978.73,    8.33,  283.23,    2.31,   65.69,   10.98,    7.21,    3.77,    4.60,    7.37, 1207.86,    2.59,    3.34,  202.20,    0.00,  180.00,    0.00,    0.00,    0.00,   18.48,  420.30
02.04.2018 23:00:00,  978.73,    8.43,  283.33,    2.33,   65.38,   11.06,    7.23,    3.83,    4.61,    7.39, 1207.43,    2.21,    2.96,  205.40,    0.00,  600.00,    0.00,    0.00,    0.00,   18.47,  419.30
02.04.2018 23:10:00,  978.72,    8.50,  283.40,    2.32,   65.00,   11.11,    7.22,    3.89,    4.60,    7.38, 1207.12,    2.37,    3.12,  209.10,    0.00,  540.00,    0.00,    0.00,    0.00,   18.44,  418.60
02.04.2018 23:20:00,  978.52,    8.53,  283.44,    2.35,   65.03,   11.13,    7.24,    3.89,    4.61,    7.40, 1206.73,    2.38,    3.32,  210.00,    0.00,    0.00,    0.00,    0.00,    0.00,   18.25,  418.40
02.04.2018 23:30:00,  978.33,    8.60,  283.53,    2.33,   64.59,   11.19,    7.22,    3.96,    4.61,    7.38, 1206.20,    2.67,    3.40,  205.40,    0.00,    0.00,    0.00,    0.00,    0.00,   18.07,  418.70
02.04.2018 23:40:00,  978.27,    8.81,  283.75,    2.10,   62.66,   11.35,    7.11,    4.24,    4.53,    7.27, 1205.29,    3.16,    4.25,  207.10,    0.00,    0.00,    0.00,    0.00,    0.00,   17.96,  419.20
02.04.2018 23:50:00,  978.26,    8.98,  283.92,    2.00,   61.51,   11.48,    7.06,    4.42,    4.50,    7.22, 1204.57,    2.92,    4.49,  200.00,    0.00,    0.00,    0.00,    0.00,    0.00,   17.89,  419.40
03.04.2018 00:00:00,  978.17,    9.00,  283.95,    1.97,   61.29,   11.49,    7.04,    4.45,    4.49,    7.20, 1204.38,    2.23,    2.98,  197.60,    0.00,    0.00,    0.00,    0.00,    0.00,   17.85,  420.30
03.04.2018 00:10:00,  978.12,    8.97,  283.92,    1.96,   61.36,   11.47,    7.04,    4.43,    4.49,    7.20, 1204.45,    2.14,    2.96,  197.40,    0.00,    0.00,    0.00,    0.00,    0.00,   17.87,  422.30
03.04.2018 00:20:00,  978.02,    8.93,  283.89,    1.96,   61.52,   11.44,    7.04,    4.40,    4.49,    7.20, 1204.50,    2.39,    2.92,  196.70,    0.00,   50.00,    0.00,    0.00,    0.00,   17.91,  422.00
03.04.2018 00:30:00,  977.86,    8.91,  283.88,    2.08,   62.14,   11.42,    7.10,    4.32,    4.53,    7.26, 1204.36,    1.94,    2.68,  194.50,    0.00,   80.00,    0.00,    0.00,    0.00,   18.01,  421.90
03.04.2018 00:40:00,  977.66,    8.93,  283.92,    1.98,   61.61,   11.44,    7.05,    4.39,    4.50,    7.21, 1204.05,    1.72,    2.28,  197.40,    0.00,    0.00,    0.00,    0.00,    0.00,   18.06,  422.20
03.04.2018 00:50:00,  977.65,    8.98,  283.97,    1.82,   60.71,   11.48,    6.97,    4.51,    4.45,    7.13, 1203.86,    2.76,    4.00,  205.50,    0.00,    0.00,    0.00,    0.00,    0.00,   18.12,  421.70
03.04.2018 01:00:00,  977.71,    9.19,  284.18,    1.62,   58.98,   11.64,    6.87,    4.78,    4.38,    7.02, 1203.09,    2.99,    4.04,  197.60,    0.00,    0.00,    0.00,    0.00,    0.00,   18.18,  420.40
03.04.2018 01:10:00,  977.63,    9.27,  284.26,    1.69,   58.99,   11.70,    6.90,    4.80,    4.40,    7.06, 1202.63,    2.59,    3.32,  196.60,    0.00,    0.00,    0.00,    0.00,    0.00,   18.23,  421.30
03.04.2018 01:20:00,  977.48,    9.05,  284.05,    1.94,   60.95,   11.53,    7.03,    4.50,    4.48,    7.19, 1203.32,    2.25,    3.16,  190.80,    0.00,    0.00,    0.00,    0.00,    0.00,   18.27,  423.30
03.04.2018 01:30:00,  977.42,    8.88,  283.89,    1.95,   61.71,   11.40,    7.03,    4.37,    4.49,    7.20, 1203.97,    2.52,    3.56,  193.90,    0.00,    0.00,    0.00,    0.00,    0.00,   18.32,  423.90
03.04.2018 01:40:00,  977.42,    8.93,  283.94,    1.84,   60.98,   11.44,    6.98,    4.46,    4.45,    7.14, 1203.79,    2.18,    3.26,  193.20,    0.00,    0.00,    0.00,    0.00,    0.00,   18.37,  422.80
03.04.2018 01:50:00,  977.29,    8.95,  283.97,    1.82,   60.81,   11.45,    6.97,    4.49,    4.45,    7.13, 1203.55,    1.79,    3.28,  202.40,    0.00,    0.00,    0.00,    0.00,    0.00,   18.41,  423.30
03.04.2018 02:00:00,  977.37,    9.04,  284.05,    1.72,   60.02,   11.52,    6.92,    4.61,    4.41,    7.08, 1203.28,    2.52,    3.54,  188.90,    0.00,    0.00,    0.00,    0.00,    0.00,   18.45,  422.10
03.04.2018 02:10:00,  977.46,    9.07,  284.08,    1.81,   60.29,   11.55,    6.96,    4.59,    4.44,    7.12, 1203.25,    2.22,    3.48,  191.40,    0.00,    0.00,    0.00,    0.00,    0.00,   18.49,  422.80
03.04.2018 02:20:00,  977.50,    8.87,  283.87,    2.06,   62.21,   11.39,    7.09,    4.31,    4.52,    7.25, 1204.09,    2.11,    3.64,  177.90,    0.00,    0.00,    0.00,    0.00,    0.00,   18.52,  425.70
03.04.2018 02:30:00,  977.61,    8.88,  283.87,    2.01,   61.94,   11.40,    7.06,    4.34,    4.50,    7.22, 1204.19,    1.82,    3.74,  188.50,    0.00,    0.00,    0.00,    0.00,    0.00,   18.56,  426.00
03.04.2018 02:40:00,  977.72,    9.16,  284.15,    1.96,   60.60,   11.62,    7.04,    4.58,    4.49,    7.20, 1203.15,    2.18,    3.44,  187.40,    0.00,    0.00,    0.00,    0.00,    0.00,   18.59,  424.80
03.04.2018 02:50:00,  977.68,    9.04,  284.03,    2.03,   61.40,   11.52,    7.08,    4.45,    4.51,    7.24, 1203.59,    1.74,    3.20,  186.30,    0.00,    0.00,    0.00,    0.00,    0.00,   18.63,  425.20
03.04.2018 03:00:00,  977.75,    8.98,  283.96,    2.16,   62.19,   11.48,    7.14,    4.34,    4.55,    7.30, 1203.90,    2.00,    3.48,  189.70,    0.00,  400.00,    0.00,    0.00,    0.00,   18.74,  425.40
03.04.2018 03:10:00,  977.52,    9.06,  284.06,    2.37,   62.79,   11.54,    7.25,    4.29,    4.62,    7.41, 1203.23,    0.80,    1.88,  183.10,    0.00,    0.00,    0.00,    0.00,    0.00,   18.79,  424.10
03.04.2018 03:20:00,  977.30,    9.84,  284.86,    2.67,   60.87,   12.16,    7.40,    4.76,    4.73,    7.58, 1199.57,    1.01,    1.88,  150.30,    0.00,    0.00,    0.00,    0.00,    0.00,   18.79,  422.10
03.04.2018 03:30:00,  977.30,    9.83,  284.85,    2.60,   60.64,   12.15,    7.37,    4.78,    4.70,    7.54, 1199.63,    0.75,    1.76,  171.00,    0.00,    0.00,    0.00,    0.00,    0.00,   18.83,  423.40
03.04.2018 03:40:00,  977.35,    9.71,  284.73,    2.33,   59.94,   12.06,    7.23,    4.83,    4.61,    7.39, 1200.26,    0.49,    0.80,  239.00,    0.00,    0.00,    0.00,    0.00,    0.00,   18.89,  423.60
03.04.2018 03:50:00,  977.57,    9.81,  284.81,    2.26,   59.26,   12.14,    7.19,    4.95,    4.59,    7.36, 1200.13,    0.51,    1.40,  194.70,    0.00,    0.00,    0.00,    0.00,    0.00,   18.98,  423.10
03.04.2018 04:00:00,  977.77,    9.86,  284.85,    2.40,   59.64,   12.18,    7.26,    4.92,    4.63,    7.43, 1200.13,    0.70,    1.56,  164.30,    0.00,    0.00,    0.00,    0.00,    0.00,   19.07,  423.30
03.04.2018 04:10:00,  977.93,    9.92,  284.89,    2.74,   60.85,   12.23,    7.44,    4.79,    4.75,    7.61, 1199.99,    0.84,    2.04,  166.50,    0.00,    0.00,    0.00,    0.00,    0.00,   19.17,  422.80
03.04.2018 04:20:00,  978.09,    9.92,  284.88,    3.00,   61.99,   12.23,    7.58,    4.65,    4.83,    7.75, 1200.12,    0.90,    1.96,  158.30,    0.00,    0.00,    0.00,    0.00,    0.00,   19.28,  423.50
03.04.2018 04:30:00,  978.24,   10.33,  285.28,    3.29,   61.57,   12.57,    7.74,    4.83,    4.94,    7.91, 1198.49,    1.54,    3.60,  202.40,    0.00,    0.00,    0.00,    0.00,    0.00,   19.39,  420.50
03.04.2018 04:40:00,  978.26,   10.81,  285.76,    3.57,   60.81,   12.98,    7.89,    5.09,    5.03,    8.07, 1196.42,    2.37,    4.85,  189.60,    0.00,    0.00,    0.00,    0.00,    0.00,   19.49,  419.40
03.04.2018 04:50:00,  978.25,   11.27,  286.22,    3.89,   60.35,   13.38,    8.08,    5.31,    5.15,    8.26, 1194.39,    3.25,    5.65,  201.70,    0.00,    0.00,    0.00,    0.00,    0.00,   19.59,  416.30
03.04.2018 05:00:00,  978.32,   11.40,  286.35,    4.10,   60.71,   13.50,    8.19,    5.30,    5.23,    8.38, 1193.88,    4.57,    6.25,  206.40,    0.00,    0.00,    0.00,    0.00,    0.00,   19.67,  415.90
03.04.2018 05:10:00,  978.30,   11.43,  286.38,    4.22,   61.12,   13.52,    8.27,    5.26,    5.27,    8.45, 1193.69,    5.64,    9.21,  212.70,    0.00,   40.00,    0.00,    0.00,    0.00,   19.73,  414.30
03.04.2018 05:20:00,  978.21,   11.09,  286.05,    4.57,   64.08,   13.22,    8.47,    4.75,    5.41,    8.66, 1194.91,    2.83,    5.53,  225.60,    0.00,  400.00,    0.00,    0.00,    0.00,   19.83,  414.30
03.04.2018 05:30:00,  978.21,   10.67,  285.62,    4.81,   66.98,   12.86,    8.61,    4.25,    5.49,    8.80, 1196.62,    2.91,    3.88,  217.60,    0.00,  140.00,    0.00,    0.00,    0.00,   19.84,  414.90
03.04.2018 05:40:00,  978.23,   10.33,  285.28,    5.02,   69.56,   12.57,    8.74,    3.83,    5.58,    8.94, 1198.02,    2.61,    4.16,  221.00,    0.00,  340.00,    0.00,    0.00,    1.35,   19.78,  415.00
03.04.2018 05:50:00,  978.15,    9.90,  284.85,    5.28,   72.90,   12.21,    8.90,    3.31,    5.68,    9.10, 1199.66,    2.03,    3.10,  207.70,    0.00,  550.00,    0.00,    2.32,    4.44,   19.81,  417.90
03.04.2018 06:00:00,  978.01,    9.65,  284.61,    5.35,   74.50,   12.01,    8.95,    3.06,    5.71,    9.15, 1200.53,    2.96,    3.64,  208.20,    0.00,   20.00,    1.41,    7.92,   10.81,   19.67,  417.40
03.04.2018 06:10:00,  977.96,    9.60,  284.57,    5.38,   74.90,   11.97,    8.96,    3.00,    5.72,    9.17, 1200.67,    2.98,    3.64,  217.50,    0.00,    0.00,    4.02,   11.20,   13.32,   19.51,  415.90
03.04.2018 06:20:00,  977.97,    9.52,  284.49,    5.40,   75.40,   11.90,    8.98,    2.93,    5.73,    9.18, 1201.02,    3.60,    4.00,  215.70,    0.00,    0.00,    9.86,   21.81,   33.01,   19.40,  416.50
03.04.2018 06:30:00,  977.96,    9.57,  284.54,    5.22,   74.20,   11.94,    8.86,    3.08,    5.66,    9.06, 1200.85,    3.62,    4.08,  216.10,    0.00,    0.00,   14.08,   30.50,   37.45,   19.30,  416.60
03.04.2018 06:40:00,  977.97,    9.91,  284.88,    4.99,   71.40,   12.22,    8.72,    3.49,    5.57,    8.92, 1199.48,    3.50,    4.00,  217.00,    0.00,    0.00,   15.09,   24.52,   37.45,   19.20,  416.50
03.04.2018 06:50:00,  978.00,   10.17,  285.14,    4.83,   69.38,   12.43,    8.63,    3.81,    5.51,    8.82, 1198.46,    3.45,    4.36,  217.30,    0.00,    0.00,   12.68,   27.99,   33.78,   19.12,  416.30
03.04.2018 07:00:00,  978.11,   10.38,  285.34,    4.76,   68.08,   12.61,    8.59,    4.03,    5.48,    8.78, 1197.73,    3.47,    5.09,  221.20,    0.00,    0.00,   22.74,   49.61,   64.86,   19.06,  416.30
03.04.2018 07:10:00,  978.22,   10.42,  285.37,    4.77,   67.91,   12.64,    8.59,    4.06,    5.48,    8.78, 1197.70,    4.92,    7.61,  212.90,    0.00,    0.00,   20.32,   45.37,   65.44,   19.03,  417.60
03.04.2018 07:20:00,  978.29,   10.65,  285.60,    4.60,   66.11,   12.84,    8.49,    4.35,    5.41,    8.68, 1196.86,    5.14,    7.01,  212.40,    0.00,    0.00,   30.78,   67.95,  118.92,   19.02,  416.60
03.04.2018 07:30:00,  978.32,   10.82,  285.77,    4.59,   65.33,   12.99,    8.48,    4.50,    5.41,    8.67, 1196.18,    5.10,    6.49,  211.10,    0.00,    0.00,   69.62,  145.95,  186.29,   19.02,  416.40
03.04.2018 07:40:00,  978.44,   11.07,  286.01,    4.54,   64.03,   13.20,    8.45,    4.75,    5.39,    8.64, 1195.29,    5.84,    7.85,  213.40,    0.00,    0.00,   89.94,  186.68,  220.27,   19.05,  415.80
